Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2017-06-02,,,,77.5,0.2,,,6156.0,,,40.0
2017-06-01,76.8,77.1,76.7,77.3,0.75,76.79,61.0,6155.0,,,45.0
2017-05-31,77.0,77.0,77.0,76.55,-1.2,77.0,5.0,6194.0,,,95.0
2017-05-30,,,,77.75,1.55,,,6120.0,,,170.0
2017-05-29,,,,76.2,0.0,,,6120.0,,,
2017-05-26,,,,74.2,0.0,,,6525.0,,,
2017-05-25,,,,74.2,-0.05,,,6525.0,,,
2017-05-24,,,,74.25,0.0,,,6525.0,,,
2017-05-23,,,,74.25,-0.7,,,6525.0,,,
2017-05-22,,,,74.95,0.75,,,6525.0,,,
2017-05-19,,,,74.2,0.1,,,6525.0,,,
2017-05-18,,,,74.1,0.55,,,6525.0,,,
2017-05-17,,,,73.55,0.3,,,6525.0,,,
2017-05-16,,,,73.25,0.5,,,6534.0,,,9.0
2017-05-15,72.75,72.75,72.75,72.75,0.05,72.75,5.0,6529.0,,,
2017-05-12,,,,72.7,0.05,,,6529.0,,,5.0
2017-05-11,,,,72.65,-0.45,,,6529.0,,,
2017-05-10,,,,73.1,0.3,,,6529.0,,,10.0
2017-05-09,,,,72.8,0.1,,,6564.0,,,70.0
2017-05-08,,,,72.7,-0.8,,,6564.0,,,5.0
2017-05-05,73.25,73.25,73.25,73.5,-0.05,73.25,5.0,6550.0,,,9.0
2017-05-04,,,,73.55,-0.6,,,6550.0,,,40.0
2017-05-03,74.0,74.0,74.0,74.15,-0.15,74.0,5.0,6527.0,,,75.0
2017-05-02,74.1,74.2,74.1,74.3,0.0,74.16,12.0,6533.0,,,
2017-05-01,,,,74.3,0.0,,,6533.0,,,
2017-04-28,,,,75.5,-0.4,,,6540.0,,,
2017-04-27,,,,75.9,0.55,,,6535.0,,,5.0
2017-04-26,,,,75.35,0.1,,,6535.0,,,
2017-04-25,75.4,75.4,75.35,75.25,0.0,75.38,10.0,6525.0,,,5.0
2017-04-24,75.45,75.45,75.45,75.25,-0.2,75.45,10.0,6510.0,,,20.0
2017-04-21,,,,75.45,-0.1,,,6510.0,,,
2017-04-20,,,,75.55,0.25,,,6521.0,,,20.0
2017-04-19,,,,75.3,-0.35,,,6521.0,,,30.0
2017-04-18,,,,75.65,0.2,,,6521.0,,,
2017-04-17,,,,75.45,,,,6521.0,,,
2017-04-13,,,,75.45,0.55,,15.0,6526.0,,,
2017-04-12,,,,74.9,-0.2,,,6526.0,,,15.0
2017-04-11,75.1,75.1,75.1,75.1,-0.4,75.1,10.0,6525.0,,,5.0
2017-04-10,76.05,76.05,75.5,75.5,-1.15,75.96,6.0,6531.0,,,
2017-04-07,,,,76.65,-1.15,,,6536.0,,,5.0
2017-04-06,,,,77.8,0.55,,15.0,6551.0,,,10.0
2017-04-05,77.1,77.1,77.1,77.25,1.1,77.1,13.0,6544.0,,,35.0
2017-04-04,77.1,77.9,77.1,76.15,-0.65,77.54,56.0,6463.0,,,117.0
2017-04-03,,,,76.8,4.15,,58.0,6463.0,,,15.0
2017-03-31,72.5,72.5,72.5,72.65,0.9,72.5,42.0,6497.0,,,10.0
2017-03-30,,,,73.7,0.0,,,7430.0,,,
2017-03-29,,,,73.7,0.0,,,7430.0,,,
2017-03-28,,,,73.7,0.15,,,7430.0,,,
2017-03-27,,,,73.55,0.1,,,7430.0,,,
2017-03-24,74.0,74.0,74.0,73.45,-0.35,74.0,19.0,7437.0,,,15.0
2017-03-23,,,,73.8,0.15,,,7437.0,,,
2017-03-22,,,,73.65,-0.15,,,7437.0,,,
2017-03-21,,,,73.8,-0.35,,,7437.0,,,
2017-03-20,,,,74.15,-0.7,,,7437.0,,,
2017-03-17,,,,74.85,0.15,,,7437.0,,,
2017-03-16,,,,74.7,-0.45,,,7437.0,,,
2017-03-15,,,,75.15,-0.1,,,7437.0,,,
2017-03-14,,,,75.25,-0.6,,,7437.0,,,
2017-03-13,,,,75.85,0.5,,,7437.0,,,
2017-03-10,75.6,75.6,75.3,75.35,0.65,75.52,4.0,7435.0,,,
2017-03-09,,,,74.7,-1.4,,,7435.0,,,
2017-03-08,,,,76.1,0.3,,,7385.0,,,95.0
2017-03-07,75.8,75.8,75.8,75.8,-1.0,,,7385.0,,,
2017-03-06,76.8,76.8,76.8,76.8,-0.1,,,7380.0,,,15.0
2017-03-03,77.55,77.55,77.0,76.9,-1.05,77.4,61.0,7354.0,,,55.0
2017-03-02,78.0,78.0,77.85,77.95,-0.85,77.98,85.0,7309.0,,,20.0
2017-03-01,78.1,78.8,78.1,78.8,0.9,78.33,16.0,7359.0,,,225.0
2017-02-28,78.1,78.15,77.9,77.9,-0.75,78.09,46.0,7339.0,,,15.0
2017-02-27,79.05,79.05,78.4,78.65,-1.2,78.77,40.0,7334.0,,,5.0
2017-02-24,82.1,82.1,82.1,82.1,0.0,,,7203.0,,,
2017-02-23,82.1,82.1,82.1,82.1,0.0,,,7203.0,,,
2017-02-22,82.1,82.1,82.1,82.1,-0.1,,,7203.0,,,
2017-02-21,82.2,82.2,82.2,82.2,0.0,,,7203.0,,,
2017-02-20,82.2,82.2,82.2,82.2,0.4,,,7198.0,,,5.0
2017-02-17,81.8,81.8,81.8,81.8,0.05,,,7198.0,,,10.0
2017-02-16,81.75,81.75,81.75,81.75,0.25,,,7198.0,,,10.0
2017-02-15,81.5,81.5,81.5,81.5,1.0,,,7193.0,,,15.0
2017-02-14,80.25,80.75,80.25,80.5,0.0,80.34,65.0,7213.0,,,
2017-02-13,80.45,80.5,80.45,80.5,-0.7,80.45,7.0,7263.0,,,50.0
2017-02-10,81.05,81.2,81.0,81.2,-1.6,81.03,45.0,7238.0,,,35.0
2017-02-09,82.8,82.8,82.8,82.8,-0.3,,,7248.0,,,15.0
2017-02-08,83.75,83.75,83.1,83.1,-1.0,83.73,10.0,7158.0,,,90.0
2017-02-07,84.1,84.1,84.1,84.1,-0.2,,,7196.0,,,20.0
2017-02-06,84.15,84.3,84.15,84.3,-0.25,84.29,46.0,6976.0,,,333.0
2017-02-03,84.55,84.55,84.55,84.55,-0.55,,,6956.0,,,45.0
2017-02-02,85.25,85.3,85.1,85.1,0.45,85.26,20.0,6871.0,,,100.0
2017-02-01,85.7,85.7,84.65,84.65,-0.65,85.67,6.0,6916.0,,,190.0
2017-01-31,83.75,85.3,83.75,85.3,3.0,83.75,10.0,6837.0,,,220.0
2017-01-30,82.0,82.5,82.0,82.3,1.45,82.42,7.0,6802.0,,,160.0
2017-01-27,88.6,88.6,88.5,88.5,0.0,88.56,45.0,6597.0,,,
2017-01-26,88.5,88.5,88.5,88.5,-0.35,,,6584.0,,,5.0
2017-01-25,88.85,88.85,88.85,88.85,-0.35,,,6584.0,,,5.0
2017-01-24,89.2,89.2,89.2,89.2,-0.1,,,6584.0,,,10.0
2017-01-23,90.0,90.0,89.3,89.3,0.1,89.73,13.0,6581.0,,,
2017-01-20,89.2,89.2,89.2,89.2,0.65,,,6576.0,,,
2017-01-19,88.55,88.55,88.55,88.55,-1.4,,,6580.0,,,10.0
2017-01-18,89.95,89.95,89.95,89.95,0.15,,,6590.0,,,5.0
2017-01-17,89.8,89.8,89.8,89.8,1.75,,,6585.0,,,
2017-01-16,88.05,88.05,88.05,88.05,-0.15,,,6590.0,,,10.0
2017-01-13,88.2,88.2,88.2,88.2,-0.4,,,6570.0,,,15.0
2017-01-12,88.6,88.6,88.5,88.6,-0.1,88.55,10.0,6509.0,,,175.0
2017-01-11,88.75,88.75,88.7,88.7,2.3,88.75,1.0,6519.0,,,20.0
2017-01-10,86.4,86.4,86.4,86.4,2.35,,,6529.0,,,20.0
2017-01-09,84.05,84.05,84.05,84.05,-0.7,,,6606.0,,,45.0
2017-01-06,84.75,84.75,84.75,84.75,-1.0,,,6640.0,,,50.0
2017-01-05,85.75,85.75,85.75,85.75,1.55,,,6623.0,,,75.0
2017-01-04,83.25,84.2,83.25,84.2,1.7,83.5,10.0,6675.0,,,85.0
2017-01-03,84.0,84.0,82.5,82.5,-3.95,83.2,25.0,6408.0,,,55.0
2017-01-02,86.45,86.45,86.45,86.45,0.0,,,6408.0,,,
2016-12-30,90.2,90.2,90.2,90.2,-0.4,,,9022.0,,,
2016-12-29,90.6,90.6,90.6,90.6,0.0,,,9022.0,,,
2016-12-28,90.6,90.6,90.6,90.6,0.55,,,9022.0,,,
2016-12-27,90.05,90.05,90.05,90.05,,,,9022.0,,,
2016-12-23,90.05,90.05,90.05,90.05,0.05,,,9022.0,,,
2016-12-22,90.0,90.0,90.0,90.0,-0.25,,,9022.0,,,
2016-12-21,90.25,90.25,90.25,90.25,0.25,,,9022.0,,,
2016-12-20,90.0,90.0,90.0,90.0,0.95,,,9013.0,,,10.0
2016-12-19,89.0,89.05,89.0,89.05,-0.35,89.0,1.0,9003.0,,,10.0
2016-12-16,89.4,89.4,89.4,89.4,-0.7,,,9003.0,,,
2016-12-15,90.1,90.1,90.1,90.1,1.2,,,9003.0,,,5.0
2016-12-14,88.9,88.9,88.9,88.9,1.35,,,8973.0,,,80.0
2016-12-13,87.55,87.55,87.55,87.55,1.05,,,8973.0,,,
2016-12-12,86.2,86.5,86.2,86.5,2.55,86.2,2.0,8975.0,,,40.0
2016-12-09,83.95,83.95,83.95,83.95,1.35,,,8950.0,,,25.0
2016-12-08,82.6,82.6,82.6,82.6,1.95,,,8955.0,,,5.0
2016-12-07,80.5,80.65,80.0,80.65,1.4,80.25,10.0,8930.0,,,75.0
2016-12-06,79.25,79.25,79.25,79.25,-3.85,,,8880.0,,,125.0
2016-12-05,83.1,83.1,83.1,83.1,-1.0,,,8865.0,,,40.0
2016-12-02,84.15,84.15,84.1,84.1,-1.05,84.15,5.0,8880.0,,,160.0
2016-12-01,85.15,85.15,85.15,85.15,-0.45,,,8880.0,,,90.0
2016-11-30,85.6,85.6,85.6,85.6,0.85,,,8930.0,,,140.0
2016-11-29,84.75,84.75,84.75,84.75,0.4,,,8990.0,,,65.0
2016-11-28,84.35,84.35,84.35,84.35,1.95,,,8977.0,,,38.0
2016-11-25,87.0,87.0,87.0,87.0,0.35,,,8762.0,,,
2016-11-24,86.65,86.65,86.65,86.65,1.6,,,8742.0,,,20.0
2016-11-23,85.05,85.05,85.05,85.05,-2.1,,,8742.0,,,
2016-11-22,87.15,87.15,87.15,87.15,0.35,,,8729.0,,,25.0
2016-11-21,86.8,86.8,86.8,86.8,0.45,,,8729.0,,,
2016-11-18,86.35,86.35,86.35,86.35,-0.15,,,8729.0,,,5.0
2016-11-17,86.5,86.5,86.5,86.5,0.0,86.5,5.0,8739.0,,,
2016-11-16,87.0,87.0,86.5,86.5,-1.7,86.75,10.0,8739.0,,,10.0
2016-11-15,88.2,88.2,88.2,88.2,0.25,,,8734.0,,,5.0
2016-11-14,87.95,87.95,87.95,87.95,-1.45,,,8734.0,,,30.0
2016-11-11,89.4,89.4,89.4,89.4,0.5,,,8734.0,,,55.0
2016-11-10,88.9,88.9,88.9,88.9,-0.65,,,8734.0,,,20.0
2016-11-09,89.55,89.55,89.55,89.55,2.45,,,8734.0,,,65.0
2016-11-08,87.0,87.1,87.0,87.1,-0.65,87.0,10.0,8589.0,,135.0,5.0
2016-11-07,88.0,88.0,87.75,87.75,0.7,88.0,5.0,8584.0,,,15.0
2016-11-04,87.05,87.05,87.05,87.05,1.55,,,8550.0,,,200.0
2016-11-03,85.6,86.0,85.5,85.5,0.9,85.89,30.0,8543.0,,,35.0
2016-11-02,85.0,85.75,84.6,84.6,-1.3,85.19,25.0,8548.0,,,
2016-11-01,86.3,86.3,85.9,85.9,1.55,86.24,62.0,8542.0,,,5.0
2016-10-31,84.35,84.35,84.35,84.35,2.0,,,8502.0,,,60.0
2016-10-28,79.55,79.55,79.55,79.55,0.1,,,9158.0,,,
2016-10-27,79.45,79.45,79.45,79.45,-0.05,,,9158.0,,,
2016-10-26,79.5,79.5,79.5,79.5,0.25,,,9158.0,,,
2016-10-25,79.25,79.25,79.25,79.25,0.0,,,9158.0,,,
2016-10-24,79.25,79.25,79.25,79.25,0.1,,,9158.0,,,
2016-10-21,79.15,79.15,79.15,79.15,0.65,,,9158.0,,,
2016-10-20,78.5,78.5,78.5,78.5,0.25,,,9158.0,,,
2016-10-19,79.8,79.8,78.25,78.25,-1.85,79.67,15.0,9118.0,,,
2016-10-18,80.1,80.1,80.1,80.1,2.65,,,9118.0,,,15.0
2016-10-17,77.45,77.45,77.45,77.45,1.7,,,9118.0,,,
2016-10-14,75.75,75.75,75.75,75.75,0.75,,,9148.0,,,25.0
2016-10-13,75.6,75.6,75.0,75.0,0.1,75.6,5.0,9148.0,,,50.0
2016-10-12,74.4,75.0,74.4,74.9,0.6,74.61,16.0,9174.0,,,3.0
2016-10-11,74.25,74.45,74.2,74.3,-1.35,74.28,4.0,9160.0,,,10.0
2016-10-10,75.65,75.65,75.65,75.65,-1.1,,,9154.0,,,15.0
2016-10-07,77.0,77.0,76.75,76.75,-0.45,77.0,5.0,9033.0,,,75.0
2016-10-06,77.2,77.2,77.2,77.2,1.5,,,8810.0,,,90.0
2016-10-05,75.7,75.7,75.7,75.7,0.1,,,8801.0,,,120.0
2016-10-04,75.6,75.6,75.6,75.6,0.85,,,8751.0,,,10.0
2016-10-03,73.1,74.75,73.1,74.75,4.0,73.21,7.0,8711.0,,,30.0
2016-09-30,62.8,62.8,62.8,62.8,-0.05,,,7138.0,,,
2016-09-29,62.85,62.85,62.85,62.85,0.05,,,7138.0,,,
2016-09-28,62.8,62.8,62.8,62.8,0.55,,,7138.0,,,10.0
2016-09-27,62.25,62.25,62.25,62.25,-0.3,,,7138.0,,,5.0
2016-09-26,62.55,62.55,62.55,62.55,-0.05,,,7138.0,,,
2016-09-23,62.6,62.6,62.6,62.6,0.5,,,7138.0,,,
2016-09-22,62.1,62.1,62.1,62.1,-0.15,,,7138.0,,,10.0
2016-09-21,62.25,62.25,62.25,62.25,0.75,,,7138.0,,,15.0
2016-09-20,61.5,61.5,61.5,61.5,0.0,,,7138.0,,,
2016-09-19,61.5,61.5,61.5,61.5,0.4,,,7138.0,,,10.0
2016-09-16,61.1,61.1,61.1,61.1,0.0,,,7123.0,,,15.0
2016-09-15,61.1,61.1,61.1,61.1,0.6,,,7123.0,,,10.0
2016-09-14,60.5,60.5,60.5,60.5,-0.3,,,7123.0,,,
2016-09-13,60.8,60.8,60.8,60.8,0.45,,,7123.0,,,
2016-09-12,60.35,60.35,60.35,60.35,0.25,,,7093.0,,,45.0
2016-09-09,60.1,60.1,60.1,60.1,0.25,,,7093.0,,,
2016-09-08,59.85,59.85,59.85,59.85,-0.65,,,7093.0,,,40.0
2016-09-07,60.7,60.7,60.5,60.5,-1.25,60.7,1.0,7094.0,,,10.0
2016-09-06,61.75,61.75,61.75,61.75,0.2,,,7127.0,,,58.0
2016-09-05,61.55,61.55,61.55,61.55,-0.35,,,7082.0,,,65.0
2016-09-02,61.9,61.9,61.9,61.9,0.65,,,7082.0,,,35.0
2016-09-01,61.25,61.25,61.25,61.25,-0.05,,,7132.0,,,55.0
2016-08-31,61.3,61.3,61.3,61.3,0.1,,,7142.0,,,55.0
2016-08-30,61.2,61.2,61.2,61.2,1.45,,,7142.0,,,
2016-08-29,59.75,59.75,59.75,59.75,0.0,,,7142.0,,,
2016-08-26,60.3,60.3,60.3,60.3,0.1,,,6976.0,,,
2016-08-25,60.2,60.2,60.2,60.2,0.3,,,6976.0,,,
2016-08-24,59.9,59.9,59.9,59.9,-0.15,,,6976.0,,,
2016-08-23,60.05,60.05,60.05,60.05,-0.3,,,6976.0,,,
2016-08-22,60.35,60.35,60.35,60.35,0.25,,,6976.0,,,
2016-08-19,60.1,60.1,60.1,60.1,-0.4,,,6976.0,,,
2016-08-18,60.5,60.5,60.5,60.5,-0.55,,,6976.0,,,
2016-08-17,61.05,61.05,61.05,61.05,0.0,,,6976.0,,,
2016-08-16,61.05,61.05,61.05,61.05,0.05,,,7030.0,,,75.0
2016-08-15,61.0,61.0,61.0,61.0,-0.45,,,7030.0,,,5.0
2016-08-12,61.45,61.45,61.45,61.45,0.45,,,7025.0,,,5.0
2016-08-11,60.3,61.0,60.3,61.0,1.3,60.3,5.0,7025.0,,,
2016-08-10,59.7,59.7,59.7,59.7,-1.1,,,7025.0,,,30.0
2016-08-09,60.8,60.8,60.8,60.8,0.65,,,7020.0,,,5.0
2016-08-08,60.15,60.15,60.15,60.15,2.4,,,6996.0,,,35.0
2016-08-05,58.75,58.75,57.75,57.75,-1.4,58.45,130.0,7000.0,,,15.0
2016-08-04,60.4,60.4,59.15,59.15,-1.95,60.32,15.0,7050.0,,,115.0
2016-08-03,61.2,61.2,61.1,61.1,-0.5,61.18,85.0,7025.0,,,60.0
2016-08-02,61.6,61.6,61.6,61.6,-0.15,,,7070.0,,,45.0
2016-08-01,61.75,61.75,61.75,61.75,0.15,,,7075.0,,,95.0
2016-07-29,57.15,57.15,57.15,57.15,0.0,,,7289.0,,,
2016-07-28,57.15,57.15,57.15,57.15,-0.05,,,7289.0,,,
2016-07-27,57.2,57.2,57.2,57.2,0.1,,,7289.0,,,
2016-07-26,57.1,57.1,57.1,57.1,0.1,,,7284.0,,,10.0
2016-07-25,57.0,57.0,57.0,57.0,0.3,,,7284.0,,,
2016-07-22,56.7,56.7,56.7,56.7,-0.25,,,7284.0,,,10.0
2016-07-21,56.95,56.95,56.95,56.95,0.0,,,7284.0,,,
2016-07-20,56.95,56.95,56.95,56.95,-0.2,,,7279.0,,,80.0
2016-07-19,57.15,57.15,57.15,57.15,-0.45,,,7279.0,,,
2016-07-18,57.6,57.6,57.6,57.6,-0.35,,,7279.0,,,40.0
2016-07-15,57.95,57.95,57.95,57.95,-0.15,,,7279.0,,,50.0
2016-07-14,58.1,58.1,58.1,58.1,-0.1,,,7279.0,,,5.0
2016-07-13,58.2,58.2,58.2,58.2,0.5,,,7274.0,,,5.0
2016-07-12,57.7,57.7,57.7,57.7,1.35,,,7274.0,,,
2016-07-11,56.35,56.35,56.35,56.35,-0.1,,,7274.0,,,70.0
2016-07-08,56.45,56.45,56.45,56.45,-0.65,,,7304.0,,,135.0
2016-07-07,57.1,57.1,57.1,57.1,0.55,,,7304.0,,,100.0
2016-07-06,56.55,56.55,56.55,56.55,0.0,,,7324.0,,,18.0
2016-07-05,56.55,56.55,56.55,56.55,-0.5,,,7344.0,,,5.0
2016-07-04,57.05,57.05,57.05,57.05,0.65,,,7394.0,,,60.0
2016-07-01,56.4,56.4,56.4,56.4,1.4,,,7444.0,,,
2016-06-30,55.0,55.0,55.0,55.0,1.25,,,7509.0,,,
2016-06-29,53.75,53.75,53.75,53.75,0.3,,,7506.0,,,15.0
2016-06-28,53.45,53.45,53.45,53.45,0.45,,,7499.0,,,58.0
2016-06-27,53.15,53.15,53.0,53.0,-1.3,53.15,10.0,7518.0,,,31.0
2016-06-24,51.3,51.3,51.3,51.3,0.0,,,6127.0,,,
2016-06-23,51.3,51.3,51.3,51.3,0.0,,,6127.0,,,
2016-06-22,51.3,51.3,51.3,51.3,0.1,,,6127.0,,,
2016-06-21,51.2,51.2,51.2,51.2,-0.3,,,6127.0,,,
2016-06-20,51.5,51.5,51.5,51.5,0.6,,,6116.0,,,
2016-06-17,51.0,51.0,50.9,50.9,0.2,51.0,2.0,6116.0,,,
2016-06-16,50.7,50.7,50.7,50.7,0.1,,,6116.0,,,
2016-06-15,50.6,50.6,50.6,50.6,0.15,,,6131.0,,,15.0
2016-06-14,50.45,50.45,50.45,50.45,0.05,,,6131.0,,,
2016-06-13,50.4,50.4,50.4,50.4,0.05,,,6116.0,,,20.0
2016-06-10,50.8,50.8,50.35,50.35,-0.4,50.8,2.0,6114.0,,,
2016-06-09,50.85,50.85,50.75,50.75,-0.25,50.85,2.0,6192.0,,,160.0
2016-06-08,51.0,51.0,51.0,51.0,-0.95,,,6222.0,,,30.0
2016-06-07,52.0,52.0,51.95,51.95,-0.65,52.0,2.0,6227.0,,,30.0
2016-06-06,53.0,53.0,52.6,52.6,0.8,53.0,2.0,6227.0,,,40.0
2016-06-03,51.9,51.9,51.8,51.8,0.7,51.9,2.0,6227.0,,,15.0
2016-06-02,51.1,51.1,51.1,51.1,0.35,,,6227.0,,,40.0
2016-06-01,50.75,50.75,50.75,50.75,-0.4,,,6242.0,,,30.0
2016-05-31,51.15,51.15,51.15,51.15,0.25,,,6252.0,,,20.0
2016-05-30,50.9,50.9,50.9,50.9,0.0,,,6252.0,,,
2016-05-27,48.2,48.2,48.2,48.2,0.0,,,6360.0,,,
2016-05-26,48.2,48.2,48.2,48.2,0.15,,,6360.0,,,
2016-05-25,48.05,48.05,48.05,48.05,0.15,,,6360.0,,,
2016-05-24,47.9,47.9,47.9,47.9,0.1,,,6360.0,,,
2016-05-23,47.8,47.8,47.8,47.8,-0.2,,,6360.0,,,
2016-05-20,48.0,48.15,48.0,48.0,0.15,48.02,56.0,6360.0,,,
2016-05-19,48.0,48.0,47.85,47.85,-0.2,47.9,6.0,6353.0,,,5.0
2016-05-18,47.95,48.05,47.95,48.05,-0.2,47.95,2.0,6331.0,,,20.0
2016-05-17,48.3,48.3,48.25,48.25,0.05,48.3,2.0,6289.0,,,35.0
2016-05-16,48.2,48.2,48.2,48.2,0.3,48.2,2.0,6327.0,,,
2016-05-13,47.9,47.9,47.9,47.9,0.0,,,6327.0,,,
2016-05-12,48.1,48.1,47.9,47.9,0.05,48.03,4.0,6325.0,,,
2016-05-11,47.7,47.85,47.7,47.85,0.5,47.72,7.0,6323.0,,,
2016-05-10,47.35,47.35,47.35,47.35,0.15,,,6323.0,,,10.0
2016-05-09,47.3,47.3,47.2,47.2,-0.05,47.3,2.0,6323.0,,,5.0
2016-05-06,47.2,47.4,47.2,47.25,0.85,47.3,4.0,6321.0,,,25.0
2016-05-05,46.4,46.4,46.4,46.4,0.6,,,6321.0,,,
2016-05-04,45.8,45.8,45.8,45.8,0.35,,,6336.0,,,165.0
2016-05-03,45.45,45.45,45.45,45.45,-0.4,,,6346.0,,,107.0
2016-05-02,45.85,45.85,45.85,45.85,0.0,,,6346.0,,,
2016-04-29,45.75,45.75,45.75,45.75,0.0,,,6377.0,,,
2016-04-28,45.75,45.75,45.75,45.75,0.05,,,6377.0,,,
2016-04-27,45.7,45.7,45.7,45.7,0.0,,,6377.0,,,10.0
2016-04-26,45.7,45.7,45.7,45.7,0.05,,,6377.0,,,
2016-04-25,45.65,45.65,45.65,45.65,0.0,,,6377.0,,,12.0
2016-04-22,45.65,45.65,45.65,45.65,0.1,,,6377.0,,,
2016-04-21,45.55,45.55,45.55,45.55,-0.2,,,6382.0,,,10.0
2016-04-20,45.75,45.75,45.75,45.75,-0.3,,,6382.0,,,5.0
2016-04-19,46.05,46.05,46.05,46.05,0.0,,,6370.0,,,
2016-04-18,46.05,46.05,46.05,46.05,0.3,,,6370.0,,,5.0
2016-04-15,45.75,45.75,45.75,45.75,0.15,,,6395.0,,,92.0
2016-04-14,45.6,45.6,45.6,45.6,0.75,,,6387.0,,,
2016-04-13,44.85,44.85,44.85,44.85,0.0,,,6382.0,,,
2016-04-12,44.85,44.85,44.85,44.85,-0.1,,,6377.0,,,20.0
2016-04-11,44.95,44.95,44.95,44.95,0.25,,,6377.0,,,
2016-04-08,44.7,44.7,44.7,44.7,0.75,,,6352.0,,,50.0
2016-04-07,43.95,43.95,43.95,43.95,-0.5,,,6216.0,,,50.0
2016-04-06,44.45,44.45,44.45,44.45,-0.25,,,6183.0,,,20.0
2016-04-05,44.7,44.7,44.7,44.7,0.1,,,6063.0,,,35.0
2016-04-04,44.6,44.6,44.6,44.6,-0.25,,,6086.0,,,65.0
2016-04-01,44.85,44.85,44.85,44.85,-0.1,,,6077.0,,,
2016-03-31,44.95,44.95,44.95,44.95,0.35,,,6063.0,,,10.0
2016-03-30,44.6,44.6,44.6,44.6,0.15,,,6019.0,,,35.0
2016-03-29,44.45,44.45,44.45,44.45,-0.15,,,5935.0,,,
2016-03-28,44.6,44.6,44.6,44.6,,,,5935.0,,,
2016-03-24,46.25,46.25,46.25,46.25,0.0,,,5052.0,,,
2016-03-23,46.25,46.25,46.25,46.25,-0.05,,,5052.0,,,
2016-03-22,46.3,46.3,46.3,46.3,-0.25,,,5052.0,,,
2016-03-21,46.55,46.55,46.55,46.55,-0.05,,,5052.0,,,
2016-03-18,46.6,46.6,46.6,46.6,0.2,,,5052.0,,,
2016-03-17,46.4,46.4,46.4,46.4,0.45,,,5052.0,,,
2016-03-16,45.95,45.95,45.95,45.95,0.05,,,5052.0,,,
2016-03-15,45.9,45.9,45.9,45.9,0.0,,,5052.0,,,
2016-03-14,45.9,45.9,45.9,45.9,-0.5,,,5037.0,,,15.0
2016-03-11,46.4,46.4,46.4,46.4,-0.15,,,5027.0,,,10.0
2016-03-10,46.55,46.55,46.55,46.55,0.0,,,5027.0,,,
2016-03-09,46.55,46.55,46.55,46.55,0.25,,,5022.0,,,5.0
2016-03-08,46.3,46.3,46.3,46.3,-0.4,,,5022.0,,,
2016-03-07,46.7,46.7,46.7,46.7,0.35,,,4997.0,,71.0,
2016-03-04,46.35,46.35,46.35,46.35,0.4,,,4997.0,,,
2016-03-03,45.95,45.95,45.95,45.95,1.25,,,4997.0,,,20.0
2016-03-02,44.7,44.7,44.7,44.7,-0.05,,,4997.0,,,
2016-03-01,44.75,44.75,44.75,44.75,0.45,,,4858.0,,,139.0
2016-02-29,44.3,44.3,44.3,44.3,-0.25,,,4853.0,,,10.0
2016-02-26,43.85,43.85,43.85,43.85,0.05,,,4888.0,,,
2016-02-25,43.8,43.8,43.8,43.8,-0.05,,,4888.0,,,
2016-02-24,43.85,43.85,43.85,43.85,-0.15,,,4903.0,,,15.0
2016-02-23,44.0,44.0,44.0,44.0,0.4,,,4903.0,,,
2016-02-22,43.6,43.6,43.6,43.6,0.1,,,4903.0,,,
2016-02-19,43.5,43.5,43.5,43.5,0.1,,,4903.0,,,
2016-02-18,43.4,43.4,43.4,43.4,-0.15,,,4898.0,,,5.0
2016-02-17,43.55,43.55,43.55,43.55,0.1,,,4898.0,,,
2016-02-16,43.45,43.45,43.45,43.45,-0.05,,,4908.0,,,40.0
2016-02-15,43.5,43.5,43.5,43.5,-0.05,,,4908.0,,,
2016-02-12,43.55,43.55,43.55,43.55,-0.05,,,4908.0,,,5.0
2016-02-11,43.6,43.6,43.6,43.6,0.0,,,4908.0,,,
2016-02-10,43.6,43.6,43.6,43.6,-0.1,,,4908.0,,,
2016-02-09,43.7,43.7,43.7,43.7,-0.45,,,4838.0,,,75.0
2016-02-08,44.15,44.15,44.15,44.15,0.0,,,4838.0,,,
2016-02-05,44.15,44.15,44.15,44.15,-0.35,,,4578.0,,,265.0
2016-02-04,44.5,44.5,44.5,44.5,-0.7,,,4478.0,,,230.0
2016-02-03,45.2,45.2,45.2,45.2,0.15,,,4533.0,,,140.0
2016-02-02,45.05,45.05,45.05,45.05,0.75,,,4533.0,,,60.0
2016-02-01,44.3,44.3,44.3,44.3,-0.45,,,4538.0,,,10.0
2016-01-29,45.75,45.75,45.75,45.75,0.0,,,4643.0,,,
2016-01-28,45.75,45.75,45.75,45.75,0.05,,,4644.0,,,
2016-01-27,45.7,45.7,45.7,45.7,0.0,,,4644.0,,,
2016-01-26,45.7,45.7,45.7,45.7,0.0,,,4644.0,,,5.0
2016-01-25,45.7,45.7,45.7,45.7,-0.15,,,4644.0,,,
2016-01-22,45.85,45.85,45.85,45.85,0.05,,,4644.0,,,5.0
2016-01-21,45.8,45.8,45.8,45.8,0.35,,,4655.0,,,
2016-01-20,45.45,45.45,45.45,45.45,0.0,,,4655.0,,,20.0
2016-01-19,45.45,45.45,45.45,45.45,0.15,,,4655.0,,,
